text_length,text_quality,metadata_score,structure_score,field_score,suspicious_keywords,repeated_lines,abnormal_symbols,missing_fields,metadata_anomaly,tampering_indicators,risk_score,label
127,93,96,87,85,0,0,0,0,1,1,8.56,Genuine
2170,59,61,58,70,4,2,1,4,2,1,39.44,Suspicious
2602,10,60,49,24,7,2,6,3,3,6,82.75,Fake
4885,84,92,95,85,0,0,1,0,0,1,10.1,Genuine
3194,41,51,27,24,4,2,6,4,5,8,74.75,Fake
2075,25,26,38,27,4,4,4,4,3,3,70.77,Fake
4001,98,95,98,87,0,1,0,1,1,0,8.95,Genuine
1061,82,87,97,95,0,0,0,0,0,0,13.83,Genuine
4023,62,76,68,73,3,1,1,4,1,3,39.76,Suspicious
1669,23,33,44,28,7,2,4,3,7,4,72.3,Fake
4428,50,26,41,14,8,2,4,4,6,3,74.58,Fake
2438,46,71,45,62,3,3,3,1,3,3,49.63,Suspicious
2134,30,36,27,51,8,7,4,7,6,3,73.94,Fake
445,95,87,99,92,0,1,0,0,1,0,9.48,Genuine
4939,47,48,35,55,4,3,3,4,5,3,55.59,Fake
658,87,92,89,86,1,0,1,0,1,0,11.3,Genuine
1303,59,42,53,52,3,2,0,2,1,1,39.44,Suspicious
2999,81,90,100,100,1,0,1,1,0,1,11.71,Genuine
1907,30,39,56,60,3,6,6,5,4,5,68.05,Fake
4952,62,51,67,56,1,0,0,3,2,3,37.22,Suspicious
4045,43,22,53,34,9,5,5,6,6,4,82.28,Fake
252,61,51,80,68,2,1,3,2,1,3,37.26,Suspicious
2698,79,79,66,52,3,0,2,3,2,1,30.54,Suspicious
337,59,44,59,45,3,3,3,4,2,3,54.2,Suspicious
3742,77,47,52,78,4,2,0,2,2,1,43.21,Suspicious
1965,37,40,41,43,9,3,7,7,6,8,86.72,Fake
3875,63,43,45,59,2,3,3,3,3,2,44.28,Suspicious
3256,94,92,83,88,0,0,1,1,1,1,16.71,Genuine
3372,65,59,66,80,4,0,3,1,3,2,38.45,Suspicious
4038,90,99,100,96,1,0,1,1,0,0,6.99,Genuine
911,74,71,80,63,2,0,0,3,2,3,32.07,Suspicious
558,81,97,86,97,0,0,1,0,0,1,14.27,Genuine
2305,77,47,76,48,1,1,2,2,3,1,28.07,Suspicious
2725,77,74,78,77,2,0,2,2,3,2,29.35,Suspicious
1873,28,16,40,27,8,5,6,6,4,6,86.58,Fake
1879,90,82,81,92,1,1,1,1,0,0,10.75,Genuine
2359,61,76,59,53,4,2,2,3,1,2,43.91,Suspicious
130,46,19,30,30,9,6,5,4,4,3,79.86,Fake
2087,56,54,63,72,4,0,0,1,2,3,45.03,Suspicious
4475,55,62,66,62,3,0,1,4,2,1,34.49,Suspicious
3746,58,48,55,47,4,3,2,3,2,3,56.7,Suspicious
4330,26,47,26,46,9,2,6,3,6,7,82.76,Fake
787,25,59,12,29,4,3,7,4,7,5,72.69,Fake
187,57,32,23,19,4,3,7,7,4,6,72.26,Fake
3616,60,65,50,46,1,0,0,4,1,3,38.11,Suspicious
3890,86,99,86,86,1,1,0,1,1,0,14.95,Genuine
751,85,85,86,93,1,1,1,0,1,1,14.02,Genuine
4753,76,60,70,59,1,1,0,4,1,1,29.62,Suspicious
4457,37,14,14,60,7,5,3,6,7,3,76.65,Fake
3708,44,39,54,55,7,2,2,6,2,3,61.43,Fake
1733,36,41,20,44,4,7,2,4,3,9,72.7,Fake
1042,17,23,27,53,5,7,5,7,2,7,81.27,Fake
4253,98,85,81,93,1,1,0,1,1,0,16.04,Genuine
1825,76,60,57,78,1,1,2,3,3,3,35.0,Suspicious
591,98,88,89,87,1,1,1,1,1,0,9.45,Genuine
142,64,71,73,62,3,0,3,1,2,3,38.29,Suspicious
2521,86,95,89,92,1,0,1,0,0,1,15.58,Genuine
3017,85,88,99,93,0,0,1,0,0,1,15.78,Genuine
4318,16,24,26,55,8,2,3,6,4,5,79.34,Fake
4742,61,55,50,60,1,0,3,4,2,2,40.64,Suspicious
3499,95,83,84,100,0,1,1,1,1,1,14.26,Genuine
445,10,30,13,12,3,7,3,5,5,9,84.89,Fake
175,93,86,81,98,1,1,1,1,0,0,7.88,Genuine
172,99,96,90,100,0,1,1,1,1,1,13.22,Genuine
1404,90,85,85,89,0,0,0,0,0,1,13.69,Genuine
2034,81,93,94,96,0,1,0,1,0,1,11.62,Genuine
3695,45,80,55,75,1,1,0,1,2,2,37.42,Suspicious
3910,92,98,91,100,0,1,0,0,0,0,9.2,Genuine
1852,58,46,35,44,4,4,7,7,7,9,69.54,Fake
1111,58,46,64,76,2,1,0,3,2,1,32.68,Suspicious
697,88,94,92,85,0,0,0,1,0,1,12.31,Genuine
4230,60,59,37,16,3,7,3,7,5,9,69.87,Fake
166,96,82,98,93,0,0,0,1,0,0,10.02,Genuine
881,44,57,14,57,5,5,7,5,5,8,75.96,Fake
2699,95,84,91,96,0,1,1,1,0,1,13.99,Genuine
3752,69,45,70,52,3,2,0,2,2,1,35.6,Suspicious
2121,59,74,68,58,1,0,1,2,2,2,33.49,Suspicious
1693,35,19,16,18,9,4,2,5,2,7,86.34,Fake
4393,69,60,77,78,2,2,1,3,3,3,32.54,Suspicious
4227,89,86,81,93,1,1,1,1,1,0,19.92,Genuine
1355,10,25,52,42,8,5,3,5,3,4,77.0,Fake
4104,72,41,74,49,2,0,1,4,1,2,37.66,Suspicious
2292,92,99,95,98,0,1,1,0,1,1,13.44,Genuine
1156,45,30,57,48,5,6,7,3,4,6,72.11,Fake
2684,57,31,12,15,6,4,5,5,2,5,77.97,Fake
1754,60,57,72,62,2,3,3,1,1,1,41.83,Suspicious
336,21,45,18,35,8,6,6,7,2,6,90.96,Fake
1121,54,11,24,53,4,5,7,4,4,5,75.19,Fake
3760,21,60,26,35,5,2,7,5,7,6,77.39,Fake
662,46,49,78,60,4,2,0,3,2,3,42.22,Suspicious
1292,17,59,40,54,3,4,5,7,2,4,61.97,Fake
4053,16,51,44,11,6,3,5,6,5,3,72.53,Fake
2069,91,92,98,90,0,0,1,1,1,0,12.83,Genuine
3450,84,83,94,89,0,0,1,0,1,1,13.61,Genuine
2838,84,93,98,88,1,1,1,0,1,0,18.79,Genuine
4100,59,68,78,76,1,1,2,4,2,2,30.89,Suspicious
890,73,78,76,73,4,1,1,2,2,1,33.37,Suspicious
1300,46,71,64,63,2,2,3,3,2,3,46.44,Suspicious
1227,97,81,91,97,0,0,0,1,1,0,9.72,Genuine
888,71,44,57,58,2,2,3,2,1,1,34.8,Suspicious
4415,10,60,43,47,5,2,6,6,2,5,71.69,Fake
4973,11,21,36,14,7,4,2,6,4,7,90.1,Fake
1228,75,49,78,50,4,3,2,1,1,2,43.74,Suspicious
4782,54,71,78,53,1,2,3,2,2,1,34.63,Suspicious
4400,85,84,91,100,1,1,0,1,1,1,11.17,Genuine
2843,91,91,86,90,0,1,0,1,1,0,10.05,Genuine
2976,50,33,17,15,3,3,7,6,4,9,84.15,Fake
698,90,85,89,96,1,1,0,1,1,0,10.68,Genuine
1934,15,16,29,26,6,5,6,4,6,3,78.25,Fake
2082,88,86,82,88,1,0,0,1,0,1,18.96,Genuine
2421,93,88,85,88,0,1,0,1,0,0,10.74,Genuine
781,28,14,21,38,7,3,3,3,7,4,70.53,Fake
2635,74,55,51,60,3,1,3,4,2,3,48.36,Suspicious
4886,57,33,38,12,7,5,3,4,5,8,80.27,Fake
1592,26,10,31,24,6,3,3,4,2,7,80.31,Fake
2705,45,42,70,59,2,3,2,4,3,1,41.73,Suspicious
2334,55,77,60,63,3,0,2,2,1,3,35.01,Suspicious
1841,27,44,15,52,9,7,3,5,3,9,88.09,Fake
3627,21,56,22,59,9,2,4,5,4,9,84.73,Fake
1445,48,73,64,68,1,2,3,2,1,1,34.15,Suspicious
908,69,48,70,60,1,3,3,2,1,3,42.19,Suspicious
4335,43,37,22,24,6,5,3,6,3,3,71.69,Fake
2126,89,85,80,91,1,0,1,1,0,1,18.41,Genuine
2086,76,71,47,64,1,0,2,3,3,3,37.61,Suspicious
2419,91,87,88,96,1,0,1,1,0,1,20.09,Genuine
1454,26,38,26,42,8,6,4,4,6,4,83.69,Fake
1694,65,63,74,60,1,0,1,1,2,3,29.51,Suspicious
2734,97,94,99,96,1,0,1,0,0,1,10.27,Genuine
279,91,95,95,98,0,1,1,1,0,1,11.21,Genuine
3807,81,89,84,93,0,0,0,0,0,0,8.88,Genuine
750,49,43,52,10,4,3,3,3,4,7,74.31,Fake
3883,43,33,46,35,9,7,3,7,7,5,88.34,Fake
3674,96,81,100,92,1,0,1,0,0,0,13.61,Genuine
3391,87,88,90,98,1,1,1,0,0,0,11.66,Genuine
1108,55,28,19,60,7,7,2,3,7,8,73.88,Fake
1206,92,95,84,87,0,0,0,1,0,0,13.15,Genuine
3204,65,78,64,52,2,0,0,1,1,1,24.52,Suspicious
1174,19,12,22,36,4,4,6,6,2,9,79.85,Fake
2565,81,82,84,100,1,0,0,1,1,1,17.43,Genuine
324,18,28,56,23,8,6,6,6,2,8,88.93,Fake
4862,87,98,84,89,0,1,0,0,1,0,14.11,Genuine
2280,78,65,67,53,1,0,3,1,2,3,32.61,Suspicious
1908,73,60,70,58,1,2,2,4,2,3,32.72,Suspicious
3874,56,43,26,35,7,4,7,5,4,5,78.63,Fake
341,32,32,26,22,4,4,3,7,7,6,79.34,Fake
3890,59,66,51,71,1,0,2,1,3,3,39.45,Suspicious
2054,40,33,16,35,7,7,6,6,6,7,86.54,Fake
1772,51,78,71,61,2,3,2,2,1,2,34.88,Suspicious
2884,88,99,85,99,0,0,1,0,0,0,4.11,Genuine
4379,88,83,91,93,0,1,1,1,1,1,13.13,Genuine
2413,49,73,66,64,3,2,1,1,2,2,33.9,Suspicious
3003,36,47,34,46,5,2,5,6,5,8,74.18,Fake
1639,100,81,93,88,1,0,1,1,1,0,7.28,Genuine
721,22,38,12,38,5,6,7,5,5,6,84.07,Fake
1896,63,65,70,61,3,2,3,4,3,3,41.69,Suspicious
2420,49,46,19,11,6,7,2,4,5,4,76.55,Fake
233,85,82,94,87,0,0,0,0,0,0,5.88,Genuine
952,76,49,59,51,1,2,2,3,3,2,38.37,Suspicious
3356,82,84,81,96,0,0,0,1,1,1,11.57,Genuine
2113,75,64,68,45,2,1,2,1,3,1,35.45,Suspicious
3338,54,50,55,56,4,3,0,4,2,3,45.5,Suspicious
363,61,72,68,59,1,3,0,1,3,3,33.84,Suspicious
652,52,20,29,28,3,3,2,3,6,4,64.23,Fake
4799,46,50,48,66,1,0,1,4,2,1,33.63,Suspicious
3896,46,41,69,67,1,0,0,1,3,3,35.74,Suspicious
380,82,92,86,89,1,0,0,0,0,1,20.87,Genuine
562,56,44,59,52,4,2,2,1,1,2,43.72,Suspicious
648,21,18,59,54,5,4,5,7,4,5,76.51,Fake
1507,93,81,97,99,0,0,1,1,0,1,15.53,Genuine
3477,46,41,30,48,3,6,3,3,2,6,71.85,Fake
4007,99,91,84,91,0,0,1,1,1,0,11.58,Genuine
2484,62,78,77,72,4,0,1,3,3,3,36.67,Suspicious
1367,53,69,55,79,1,0,1,1,1,1,25.24,Suspicious
3239,28,25,30,60,3,3,3,5,5,9,73.22,Fake
1956,61,76,59,62,4,1,1,1,1,2,34.82,Suspicious
3116,84,98,83,100,1,1,1,0,1,1,14.95,Genuine
1106,15,44,10,44,5,7,5,7,4,4,77.56,Fake
3602,46,74,77,61,2,2,1,1,1,2,32.34,Suspicious
2865,46,75,59,66,4,0,1,4,3,2,41.07,Suspicious
698,54,75,75,60,3,0,3,2,3,2,34.27,Suspicious
2871,54,28,37,47,7,5,5,3,7,7,82.13,Fake
1215,58,29,50,17,6,7,3,6,3,9,87.06,Fake
530,80,92,97,92,0,1,0,1,0,1,14.71,Genuine
3824,52,59,73,54,3,1,0,2,1,1,31.77,Suspicious
891,79,66,66,55,2,3,0,4,3,3,42.48,Suspicious
2678,45,44,58,69,4,0,1,3,1,2,46.87,Suspicious
643,43,40,32,16,8,2,5,7,5,5,83.13,Fake
553,99,94,87,98,0,0,1,0,0,1,15.35,Genuine
4577,92,89,91,89,0,0,1,0,1,1,16.13,Genuine
2506,66,43,47,54,1,2,1,4,3,1,45.95,Suspicious
3701,93,82,85,91,0,0,1,1,0,0,11.29,Genuine
2312,84,97,92,90,0,0,1,0,1,1,7.54,Genuine
3588,51,50,43,14,4,2,5,7,7,5,71.59,Fake
2307,92,89,99,93,1,1,1,0,1,0,8.09,Genuine
423,73,74,71,71,2,2,3,3,3,1,30.47,Suspicious
3433,14,20,51,44,5,2,5,5,6,9,78.31,Fake
1783,94,89,81,97,0,0,0,1,0,0,15.2,Genuine
4884,86,99,94,95,1,0,0,0,1,0,7.87,Genuine
4138,81,91,88,96,1,0,1,0,0,0,8.88,Genuine
4370,82,92,88,97,0,1,1,1,0,0,13.46,Genuine
614,45,19,49,10,8,2,5,6,2,7,84.81,Fake
3396,63,79,51,49,3,1,3,4,1,3,47.39,Suspicious
2774,59,51,66,79,2,3,0,1,3,1,34.09,Suspicious
4936,36,38,22,29,6,4,6,3,5,7,79.9,Fake
3167,21,33,21,24,8,3,7,6,4,9,89.52,Fake
1143,76,52,78,63,2,0,2,4,2,2,32.58,Suspicious
2343,82,84,82,95,1,1,1,1,0,0,15.82,Genuine
680,57,52,66,72,4,2,0,1,2,3,40.09,Suspicious
264,98,90,99,94,0,1,0,1,0,1,12.58,Genuine
2690,95,92,82,99,1,0,0,1,1,1,9.28,Genuine
3312,86,99,90,91,0,0,1,1,0,0,8.23,Genuine
187,100,98,94,99,0,1,1,1,1,0,10.51,Genuine
2268,69,43,70,60,2,0,1,3,3,2,36.02,Suspicious
3989,41,49,38,15,4,4,4,6,6,3,65.2,Fake
3060,43,55,37,41,9,2,6,4,2,3,73.12,Fake
2630,59,18,54,37,7,6,4,4,3,8,75.69,Fake
422,35,31,15,22,4,7,4,4,6,7,78.74,Fake
611,47,58,54,71,3,2,2,2,3,1,33.71,Suspicious
3436,91,99,91,100,0,0,1,0,0,0,6.41,Genuine
3108,78,71,66,48,1,1,0,1,3,2,26.78,Suspicious
319,70,44,48,72,3,0,0,3,3,1,34.87,Suspicious
2289,87,84,90,98,0,1,0,1,1,0,17.13,Genuine
3082,30,40,28,40,7,3,4,6,3,4,79.04,Fake
3509,59,30,47,35,3,3,7,4,5,4,64.73,Fake
4909,57,58,68,79,2,3,1,2,2,2,35.46,Suspicious
282,51,42,68,68,1,2,1,1,1,1,34.46,Suspicious
4064,25,31,55,20,7,3,2,4,3,7,75.75,Fake
1240,93,93,89,96,1,0,1,1,0,0,11.55,Genuine
1638,60,45,22,56,3,4,3,4,3,8,64.33,Fake
2912,16,32,20,42,8,6,6,3,4,3,81.8,Fake
3077,62,72,58,45,1,3,2,1,1,2,32.47,Suspicious
2570,100,98,84,92,1,1,1,0,0,1,14.1,Genuine
1498,84,89,97,89,1,1,0,1,0,1,13.82,Genuine
2008,99,93,89,90,1,0,1,1,0,0,13.96,Genuine
3574,21,34,11,49,4,4,6,4,6,3,70.49,Fake
546,37,42,52,32,3,4,3,4,6,8,68.14,Fake
4118,52,61,66,70,2,0,0,3,3,3,33.92,Suspicious
2710,86,96,82,95,0,1,0,1,0,0,10.34,Genuine
3822,47,19,50,59,8,2,3,5,3,5,72.0,Fake
3051,65,73,71,53,2,2,0,1,3,1,26.76,Suspicious
4570,50,57,49,69,2,1,3,2,2,3,42.89,Suspicious
4864,52,41,50,27,6,6,3,5,3,6,78.29,Fake
3244,100,99,97,95,1,0,0,0,1,1,5.47,Genuine
1187,98,87,87,99,0,0,1,0,1,0,4.49,Genuine
1767,12,44,18,13,8,4,5,5,5,7,90.85,Fake
1140,50,14,60,36,6,4,5,6,6,3,68.11,Fake
758,81,87,81,100,0,1,0,1,0,0,14.4,Genuine
3106,90,82,94,85,0,0,0,1,0,0,8.79,Genuine
4255,86,80,89,89,0,1,1,1,1,0,13.3,Genuine
4964,32,15,44,24,6,7,5,5,3,8,85.25,Fake
1604,92,83,97,90,0,0,0,1,0,0,12.33,Genuine
1315,86,97,99,90,1,0,1,0,1,1,15.37,Genuine
4974,58,58,58,61,4,2,0,2,1,3,43.86,Suspicious
4412,94,85,82,90,0,1,1,0,1,0,8.5,Genuine
4345,27,19,41,27,6,4,2,4,2,7,74.56,Fake
186,61,73,53,70,2,0,0,1,1,1,30.23,Suspicious
3282,62,43,52,74,4,3,3,1,1,2,48.9,Suspicious
1003,54,56,79,79,3,2,3,1,1,2,37.76,Suspicious
2994,65,75,75,51,4,3,1,2,1,1,46.2,Suspicious
821,59,54,17,13,9,5,7,6,5,7,84.93,Fake
1132,24,35,42,39,9,2,4,4,5,9,82.06,Fake
564,20,40,30,60,8,2,2,7,6,6,81.79,Fake
2791,85,98,92,89,1,1,1,0,1,1,21.93,Genuine
2706,75,76,67,71,2,1,1,1,1,1,20.38,Suspicious
4021,91,93,97,98,1,0,0,0,0,0,9.71,Genuine
540,79,64,59,52,2,0,0,4,3,3,33.45,Suspicious
3246,88,88,100,89,1,0,1,0,1,1,18.63,Genuine
2621,17,39,45,59,8,6,4,7,3,6,83.85,Fake
1898,93,93,92,88,0,0,0,0,1,1,16.34,Genuine
1374,53,45,50,66,1,2,0,2,3,3,35.06,Suspicious
2576,62,77,56,66,3,2,2,3,2,3,44.05,Suspicious
2494,88,96,81,89,0,1,0,1,1,1,12.32,Genuine
3438,41,58,13,53,7,5,6,3,2,9,76.18,Fake
4037,65,43,79,59,1,0,1,2,3,2,34.58,Suspicious
275,59,54,76,58,2,0,2,4,1,2,35.36,Suspicious
546,55,55,70,45,1,2,0,3,1,1,30.64,Suspicious
3158,11,24,50,58,4,7,3,7,7,6,78.98,Fake
374,59,51,77,58,1,0,3,4,3,2,36.71,Suspicious
1786,87,88,100,87,0,0,1,0,1,1,13.87,Genuine
3424,80,80,88,98,1,0,0,0,0,0,12.05,Genuine
3754,28,20,29,45,4,7,3,3,3,3,62.75,Fake
4317,94,91,98,99,1,0,1,1,0,0,11.21,Genuine
147,80,69,67,63,4,2,2,3,1,1,38.92,Suspicious
3169,18,60,41,26,4,4,4,5,6,4,70.79,Fake
3748,18,60,38,23,3,7,4,3,7,7,79.33,Fake
4258,61,53,69,71,4,3,0,1,2,3,45.28,Suspicious
1065,60,52,45,56,4,5,4,3,2,8,62.7,Fake
2624,40,20,45,53,6,5,7,5,5,6,79.87,Fake
2741,89,95,83,87,0,1,1,0,1,1,21.33,Genuine
4553,79,63,77,65,1,1,2,3,2,2,26.89,Suspicious
3956,98,81,94,88,1,0,0,1,1,1,17.04,Genuine
3779,91,83,92,91,0,0,0,1,0,1,10.27,Genuine
2255,91,94,84,99,1,1,1,1,1,0,15.09,Genuine
3358,28,13,48,58,5,7,6,6,7,3,73.41,Fake
517,100,84,85,94,0,0,1,1,1,0,8.43,Genuine
3229,28,28,45,56,5,2,3,7,5,6,71.59,Fake
3167,82,100,92,99,0,0,0,0,0,0,5.18,Genuine
1039,44,53,24,49,6,6,6,5,2,7,80.86,Fake
478,99,80,95,97,1,1,0,1,0,1,17.95,Genuine
1926,43,46,33,30,4,4,5,6,4,9,74.88,Fake
1594,71,66,53,61,2,0,2,2,1,1,30.19,Suspicious
4433,51,58,38,59,6,2,4,7,6,3,60.8,Fake
961,84,86,81,85,0,0,0,0,0,0,12.39,Genuine
774,89,82,97,93,1,0,1,1,0,0,16.22,Genuine
4364,94,99,89,98,1,1,1,1,0,1,10.57,Genuine
1311,56,56,33,46,9,3,4,6,3,7,84.87,Fake
3328,85,88,99,94,1,1,0,0,0,0,8.81,Genuine
829,50,42,69,60,3,3,3,4,3,2,45.38,Suspicious
2872,76,70,60,76,4,3,1,3,2,3,37.95,Suspicious
230,43,42,22,34,4,7,6,6,2,8,75.65,Fake
2759,66,46,53,45,1,2,3,4,2,3,48.58,Suspicious
281,81,97,86,96,1,1,0,1,1,1,10.14,Genuine
1464,82,85,98,100,0,0,0,0,1,1,12.74,Genuine
934,31,36,12,42,4,4,7,4,5,3,63.26,Fake
2148,59,58,29,22,3,7,5,3,2,9,72.6,Fake
4447,36,52,59,11,5,4,2,6,7,8,67.71,Fake
1265,10,24,46,48,3,5,7,7,6,9,79.72,Fake
1708,82,86,86,88,0,0,0,0,1,1,11.3,Genuine
2912,48,33,42,27,6,2,5,6,3,5,72.34,Fake
2411,59,72,70,60,4,0,3,1,1,1,31.85,Suspicious
4852,89,98,81,100,1,1,1,0,1,1,17.09,Genuine
4535,65,57,74,57,4,1,1,3,3,3,42.32,Suspicious
3325,73,58,62,67,1,2,3,3,3,2,37.46,Suspicious
1832,85,100,86,94,0,1,1,1,1,1,9.51,Genuine
2420,80,50,62,60,1,3,1,4,3,3,40.17,Suspicious
2110,67,74,45,73,1,0,1,4,3,2,35.69,Suspicious
4611,87,95,84,86,1,1,1,0,0,1,22.97,Genuine
4528,91,83,83,97,0,1,1,0,1,0,6.13,Genuine
3596,82,86,80,95,1,0,1,1,1,1,22.15,Genuine
4176,80,74,63,63,1,1,2,2,3,3,36.63,Suspicious
2325,41,27,27,31,3,2,2,4,6,3,57.36,Fake
3168,13,16,30,16,6,5,3,5,4,3,76.05,Fake
2748,45,66,57,61,4,3,3,3,1,2,50.24,Suspicious
2792,49,44,69,68,1,0,2,2,2,1,32.84,Suspicious
1110,65,76,53,80,4,1,2,2,3,2,40.19,Suspicious
1819,60,54,45,66,3,1,1,2,2,3,43.18,Suspicious
3696,62,55,75,69,2,1,0,2,3,3,38.05,Suspicious
2579,23,51,30,43,7,4,4,6,7,4,76.83,Fake
4072,64,79,56,72,4,0,1,3,3,2,40.7,Suspicious
4747,72,57,79,48,3,1,0,4,3,3,36.09,Suspicious
1869,72,62,62,64,1,1,2,1,2,3,37.52,Suspicious
269,71,46,46,77,1,0,3,1,1,3,40.87,Suspicious
4785,65,65,51,74,2,3,1,2,2,1,34.81,Suspicious
3473,36,43,60,10,3,6,2,5,5,6,68.3,Fake
2955,42,19,28,20,5,4,7,3,2,3,83.45,Fake
1906,69,76,64,51,1,1,0,4,2,1,34.09,Suspicious
4142,52,46,15,55,6,6,2,3,2,5,74.35,Fake
2487,44,33,60,11,3,7,5,7,2,5,75.23,Fake
2186,91,97,98,95,0,1,0,0,1,0,4.16,Genuine
2522,81,97,82,93,0,1,0,0,1,0,15.0,Genuine
3740,53,76,71,47,1,0,3,4,3,3,33.08,Suspicious
3191,11,60,10,39,4,4,5,7,2,5,78.99,Fake
3425,91,82,94,89,0,1,1,0,0,1,11.47,Genuine
295,59,62,67,75,1,2,3,4,2,3,48.67,Suspicious
994,19,22,51,48,4,6,4,6,5,6,83.12,Fake
169,34,33,19,11,8,4,4,7,4,4,80.69,Fake
751,12,39,26,54,3,7,2,4,4,7,74.17,Fake
1935,54,39,42,11,3,6,2,6,7,7,79.3,Fake
2792,50,53,79,45,3,0,0,1,2,2,29.73,Suspicious
2669,35,22,55,26,6,7,5,3,3,5,78.2,Fake
3559,67,69,67,66,4,2,3,3,2,3,45.57,Suspicious
2297,77,48,47,67,1,1,0,4,2,2,28.21,Suspicious
4080,18,43,21,44,5,2,7,6,6,5,75.83,Fake
3185,69,61,54,77,1,3,3,4,2,2,43.59,Suspicious
1457,28,13,38,26,8,3,3,6,6,5,88.84,Fake
1062,99,81,88,90,0,1,0,1,1,1,16.21,Genuine
3476,89,83,97,85,0,0,1,0,1,1,10.09,Genuine
3316,28,37,26,37,5,6,5,7,6,5,73.89,Fake
263,47,32,11,24,6,5,4,4,7,5,86.41,Fake
3065,52,23,16,55,7,3,2,4,2,5,65.39,Fake
2485,64,57,71,49,3,1,1,3,1,2,40.16,Suspicious
2317,96,95,100,92,1,1,0,0,1,1,11.42,Genuine
4502,34,18,32,48,4,3,5,5,4,7,79.22,Fake
3154,58,23,50,38,5,5,4,3,6,5,73.3,Fake
3788,83,84,82,87,0,1,0,1,0,0,12.79,Genuine
2778,59,73,80,45,3,0,1,1,2,3,35.56,Suspicious
4125,52,22,37,18,6,4,4,6,7,5,75.26,Fake
2100,55,22,34,40,8,6,4,7,4,7,85.27,Fake
3929,58,64,68,77,4,2,3,3,2,3,45.45,Suspicious
2666,95,97,92,96,1,1,1,1,1,0,10.48,Genuine
3055,80,59,70,70,2,3,0,1,1,1,33.93,Suspicious
2891,79,57,60,65,3,1,0,1,2,3,41.89,Suspicious
615,85,95,100,96,0,0,1,0,0,0,10.01,Genuine
184,32,50,43,26,3,3,7,7,7,7,74.99,Fake
1822,61,57,80,67,4,1,2,1,1,1,33.03,Suspicious
4254,72,71,51,73,4,0,0,3,3,3,35.78,Suspicious
3193,54,41,77,69,2,0,3,2,1,1,38.34,Suspicious
2380,98,97,84,100,0,0,0,1,0,0,7.93,Genuine
4003,33,42,27,30,9,3,6,3,7,5,81.61,Fake
907,76,57,79,68,3,3,3,1,1,2,47.91,Suspicious
3722,37,49,36,23,4,2,3,3,2,7,72.43,Fake
101,85,88,100,97,0,0,0,1,1,1,8.47,Genuine
2588,57,43,78,78,4,2,1,3,3,1,34.09,Suspicious
1603,75,47,46,66,4,0,2,4,1,2,44.49,Suspicious
1475,71,68,69,62,2,1,3,2,2,1,34.1,Suspicious
1565,66,51,61,61,4,0,0,4,1,3,41.05,Suspicious
2800,81,91,88,91,0,1,0,0,1,0,8.0,Genuine
3680,84,88,86,93,1,0,1,1,1,0,8.96,Genuine
4934,75,67,71,80,1,0,1,2,2,2,26.95,Suspicious
2885,54,51,34,42,3,7,5,4,7,8,69.02,Fake
4113,99,87,85,95,0,0,1,1,0,0,6.15,Genuine
3538,79,77,70,55,3,3,1,2,2,2,43.34,Suspicious
4613,81,91,99,88,0,0,0,1,1,0,8.59,Genuine
3885,92,86,98,85,0,1,0,1,0,1,15.23,Genuine
3939,54,52,61,46,1,3,1,3,2,1,42.91,Suspicious
2153,26,57,12,19,7,3,4,4,5,3,67.43,Fake
2854,70,73,63,68,3,3,1,4,3,1,34.37,Suspicious
3533,88,83,86,88,0,1,1,0,1,1,15.09,Genuine
2462,99,89,92,98,0,0,1,1,1,1,15.7,Genuine
4328,45,11,20,48,4,3,3,7,5,6,76.64,Fake
2369,72,79,71,53,1,3,1,4,1,3,40.78,Suspicious
3226,96,80,93,90,0,1,1,0,0,0,7.29,Genuine
2310,25,50,22,32,6,4,7,3,6,3,78.67,Fake
4700,74,67,74,52,3,2,2,1,2,2,37.99,Suspicious
3163,75,53,77,53,1,2,2,4,1,2,38.82,Suspicious
1393,26,28,45,57,9,2,2,4,2,6,77.56,Fake
376,93,90,100,93,1,0,0,0,0,0,9.62,Genuine
3784,72,77,58,61,3,1,2,2,3,3,48.61,Suspicious
3986,86,99,99,89,1,1,0,1,1,0,10.34,Genuine
672,47,23,14,39,6,4,6,4,3,6,81.97,Fake
2676,73,53,80,80,1,2,3,2,1,2,30.55,Suspicious
2172,49,14,37,37,3,7,5,4,6,4,74.05,Fake
3802,86,91,89,97,0,1,0,1,0,1,11.01,Genuine
1347,86,92,88,91,1,0,1,0,0,0,18.81,Genuine
730,53,55,72,80,3,0,3,4,2,3,45.6,Suspicious
3742,22,21,27,38,4,7,3,4,4,7,78.27,Fake
1583,73,41,58,56,4,3,3,3,2,1,44.2,Suspicious
2381,48,28,47,32,8,5,7,4,4,4,80.21,Fake
1648,100,99,85,90,1,1,0,1,0,0,13.13,Genuine
1890,94,81,85,93,0,1,1,1,1,0,9.98,Genuine
3493,54,11,22,49,4,5,7,5,7,3,71.31,Fake
4306,49,52,24,57,3,2,5,4,5,8,73.39,Fake
4232,52,11,34,50,5,7,2,6,4,4,69.22,Fake
1409,64,48,60,79,1,0,1,4,2,2,33.54,Suspicious
3352,64,66,64,63,4,2,2,2,2,1,41.0,Suspicious
4799,73,57,60,45,4,1,3,3,3,1,43.31,Suspicious
864,50,23,46,11,9,4,2,6,4,6,85.37,Fake
